link,date,build_type,rooms,level,furniture,area,price_base,price_additional,location_approximation,location,animals,shower,bath,balcony,dishwasher,induction_stove,deposit,whole_text
https://www.otodom.pl/pl/oferta/-ID4jHZl.html,05.01.2023,apartamentowiec,2,5,False,40.0,5500.0,,ul. Księcia Witolda,apartment of 40,,False,False,False,True,True,7000,"PIĘKNY LUKSUSOWY 2-POKOJOWY APARTAMENT Z WIDOKIEM NA RZEKĘ i UNIWERSYTET  PRZY KSIĘCIA WITOLDAOpis nieruchomości: Piękny 2-pokojowy apartament  usytuowany na ostatnim piętrze nowoczesnej inwestycji w centrum Wrocławia. Apartament obejmuje salon wraz z aneksem kuchennym, sypialnię, przedpokój i łazienkę. Dodatkową powierzchnię stanowi przestronny taras ( 25 mkw) z pięknym widokiem na rzekę i Uniwersytet. Mieszkanie jest wykończone w bardzo wysokim standardzie. Apartament w pełni umeblowany i wyposażony w wysokiej klasy sprzęt RTV/AGD: zmywarka, lodówka, płyta indukcyjna z piekarnikiem, pralka, smart-TV, klimatyzacja. Apartament wolny od już. Polecam. Opis inwestycji: Inwestycja obejmuje 7-kondygnacyjny budynek o niepowtarzalnej, ciekawej bryle, z pięknym widokiem na Uniwersytet. Jest to inwestycja otwarta na rzekę, łatwo dostępna dla osób poruszających się pieszo, rowerem bądź komunikacją miejską. Budynek z licznymi przeszkleniami oraz tarasem widokowym położonym na ostatnim piętrze. Dla wygody przyszłych mieszkańców inwestycja posiadać będzie garaż podziemny oraz cichobieżne windy. Budynek monitorowany, ponadto nad bezpieczeństwem mieszkańców czuwać będzie ochrona fizyczna.Lokalizacja: Wrocław, Stare Miasto, Księcia Witolda. Lokalizacja w niewielkiej odległości od Rynku. W sąsiedztwie pełna infrastruktura: sklepy, restauracje. , kina, punkty usługowe, linie autobusowe 144, tramwajowe OL, 10, 15.Powierzchnia: 40 mkwCena: 5500 PLN + 500 PLN ( opłaty czynszowe)+ prąd + internet Kaucja: 7000 PLN. Kontakt: Agnieszka Miller, 883 057 781, Więcej ofert na .BEAUTIFUL 1-BEDROOM APARTAMENT WITH AMAZING VIEW ON THE RIVER AT KSIĘCIA WITOLDA STREET APARTMENT: Beatifull apartment of 40 sqm consist of living room with open plan kitchen , bedroom ,  bathroom and hall. The flat will be fully furnished and equiped. I would recommend. Description of Project: A luxury city residence with modern character. It is six-storey building with additional underground storeys. The building is equiped with lift, available also at the underground multi-bay parking garage.  Location: Księcia Witolda street is a quiet and peaceful place at the Odra River embankment. One can get to the Market Square after a few minutes walk. As we go further along the Odra embankment, we pass the University of Wrocław, and reach Piaskowa Island and Ostrów Tumski Island - beautiful at each time of the year.This location has become even more attractive due to the city revitalization programme, which included this part of Kępa Mieszczańska island. The old tenement houses in the neighbourhood at Księcia Witolda Street No. 45 and 47 have been beautifully renovated by the District of Wrocław and the houses at Zyndrama z Maszkowic Street No. 18 and 18a are currently being repaired and will be given a brand new elevation.Size: 40 sqmPrice: 5500 PLN + 500 PLN + electricity + internet. Deposit: 7000 PLNContact: Agnieszka Miller, tel. 883-057-781, More offers at  Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Agnieszka Miller-Pietrucha (licencja nr: 20912)  Wypozażenie: piekarnik."
https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-w-apartamentowcu-platinium-ID4jMHd.html,05.01.2023,apartamentowiec,3,8,True,63.0,3900.0,,ul. Inowrocławska 17,,,False,False,False,True,False,,"Obsługa zdalna Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, pralka."
https://www.olx.pl/d/oferta/mieszkanie-dwupoziomowe-idealne-dla-pary-CID3-IDJOcRM.html,05.01.2023,Blok,2 pokoje,3,Tak,65.0,2790.0,650.0,Krzyki,,,False,True,False,True,False,3000,"Rodzaj zabudowy: blok Rok budowy: 2007 - 2007 Dostępne od: zaraz Dodatkowa powierzchnia balkon Informacje dodatkowe garaż/ miejsce postojowe umeblowane domofon, monitoring/ ochrona Wyposażenie, łóżko, biurko, pralka, lodówka, mikrofala, klimatyzacja, zmywarka Ogrzewanie: kotłownia gazowa Okolica miasto Komunikacja autobus  SUPER OFERTA  Dwupoziomowe mieszkanie po generalnym remoncie w 2013 Gruntowne malowanie i drobny remont 2021  Pierwszy poziom: Przestronny salon z funkcjonalnym aneksem kuchennym, balkon, duża łazienka z wanna, ciąg komunikacyjny  Drugi poziom: Gabinet z dużą szafą typu komandor i sypialnia  Osiedle: Mieszkanie znajduje się na ul. Kawalerzystów(boczna Zwycięskiej) w cichej i spokojnej okolicy z bardzo dobrą komunikacją z resztą częścią miasta. W okolicy sklepy spożywcze(Biedronka, Rossmann, apteka, bankomat) a także restauracje.  Zapraszam na prezentację.  ::DODATKOWE INFORMACJE |  Rodzaj budynku: nowe budownictwo |  Dozór budynku: monitoring  |  Głośność: ciche | Widok: na podwórko |  Ogrzewanie: kotłownia gazowa |  Rozkład: dwupoziomowe rozkładowe |  Opłaty w czynszu(650zł dodatkowo płatne): woda, CO, fundusz remontowy |  Opłaty wg liczników(dodatkowo płatne): prąd |  Kaucja 3000zl I  Garaż: podziemny w bloku, zamykany z komórka (dodatkowo płatny 200zł)|  Stan lokalu: Do wprowadzenia   Okna: nowe PCV | Balkon: jest | Rok budowy: 2007 |  Liczba pokoi: 2 |  Podłogi pokoi: drewno (dół) i panele (góra) |  Typ kuchni: aneks kuchenny |  Rodzaj kuchni: z zabudową kuchenną |  Typ łazienki: razem z wc |  Glazura łazienki: nowego typu |  Wyposażenie łazienki: wanna, pralka |  KLIMATYZACJA  NIE KORZYSTAMY Z BIUR NIERUCHOMOŚCI I POŚREDNIKÓW, NIE PŁACIMY PROWIZJI! ROZMAWIAMY TYLKO PO POLSKU.  OSOBA KONTAKTOWA: Maurycy 51*****91"
https://www.olx.pl/d/oferta/pokoj-jednoosobowy-do-wynajecia-CID3-IDSyuip.html,05.01.2023,Kamienica,3 pokoje,2,Tak,15.0,1000.0,280.0,Śródmieście,Jedności Narodowej 172,,False,False,False,False,False,,"Wynajmę pokój jednoosobowy na ulicy Jedności Narodowej 172.  Odrazu przy mieszkaniu znajduje się przystanek tramwajowy (6,11,23) bardzo dobry dojazd do rynku cena pokoju to 1280 zł wraz z mediami mieszkanie wolne od (8/9) stycznia"
https://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-taras-dwa-miejsca-garazowe-CID3-IDSygmG.html,05.01.2023,Apartamentowiec,3 pokoje,1,Tak,72.0,4500.0,870.0,Stare Miasto,Sikorskiego 5,,False,False,False,False,False,6500,"Do wynajęcia mieszkanie 3 pokojowe 72 m2, na ul. Sikorskiego 5 w samym centrum Wrocławia ( 1 km do rynku),  do mieszkania przynależy taras 42 m2 plus balkon. Mieszkanie składa się z klimatyzowanego salonu z aneksem kuchennym, dwie sypialnie z elektrycznymi roletami zewnętrznymi, łazienka z prysznicem, oraz przed pokuj. Do mieszkania przynależą dwa miejsca parkingowe w garażowcu dodatkowo płatne 600 zł.  Czynsz do wspólnoty dodatkowo płatny w kwocie 870 zl plus licznik za prąd. Wymagana kaucja 6500  zł."
https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-taras-parking-wojszyce-ID468Da.html,05.01.2023,apartamentowiec,2,,False,44.0,2500.0,,Wrocław,,y- maksymalna liczba osób: 2- zwierzęta: nie są akceptowaneBUDYNEK I,False,True,False,True,False,,"Mieszkanie 2-pok | Taras | Parking | gen. Stefana Grota-RoweckiegoNumer oferty w biurze: 4455/4186/OMWWARUNKI UMOWY- umowa najmu okazjonalnego (notarialna)- minimalny okres najmu: 12 miesięcy- maksymalna liczba osób: 2- zwierzęta: nie są akceptowaneBUDYNEK I OSIEDLE - ul. gen. Stefana Grota-RoweckiegoPiętro 0 z 2, winda, monitoring, garaż podziemny, parking naziemny, ogrzewanie miejskie, brak instalacji gazowejUKŁAD POMIESZCZEŃ - 44 m2Mieszkanie: salon z aneksem kuchennym, sypialnia, korytarz, łazienka z toaletąPowierzchnie dodatkowe: taras (wychodzący na parking)UMEBLOWANIE I WYPOSAŻENIEMeble: meble kuchenne, sofa rozkładana, szafa, stolik kawowy.Sprzęty: lodówka z zamrażarką, piekarnik, płyta elektryczna, wyciąg kuchenny, pralka, zmywarka Armatura: wanna z opcją prysznicaPARKINGPrzynależne miejsce parkingowe naziemne na osiedluOPŁATYCzynsz najmu: 2 500 PLNCzynsz administracyjny: ok. 500 PLN (zawiera zaliczki na media) + prądMiejsce parkingowe w cenie!Wymagana kaucja.Zapraszam na prezentację!---SZEŚĆ ŚCIAN Biuro NieruchomościJoanna Szymczak511-105-712Niniejsza oferta nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego, a dane w niej zawarte mają jedynie charakter informacyjny i mogą ulec zmianie.---ENGLISH VERSION2-rooms apartment | Terrace | Parking | gen. Stefana Grota-Roweckiego StreetOffer reference number: 4455/4186/OMWCONTRACT TERMS- occasional lease agreement (notarized)- minimum rental period: 12 months- maximum number of people: 2- pets: not allowedBUILDING AND SETTLEMENT - gen. Stefana Grota-Roweckiego Street Floor 0 of 2, elevator, video surveillance, underground garage, upper ground parking, city heating, no gas installationROOMS LAYOUT - 44 m2Apartment: living room with a kitchenette, bedroom, hall, bathroom with a toiletAdditional surfaces: terrace (going out to the parking)FURNITURE AND EQUIPMENTFurniture: kitchen furniture, sofa, wardrobe, coffee table.Equipment: fridge freezer, oven, electric hob, extractor hood, washing machine, dishwasherSanitary fittings: bath with showerPARKINGA belonging parking place COSTSRent: 2 500 PLNAdministration fee: 500 PLN (including utility prepaids) + electricityParking space included in the price!A deposit is required.I invite to the presentation!---SZESC SCIAN Real EstatesJoanna Szymczak511-105-712This offer does not constitute an offer within the meaning of the Civil Code, and the data contained therein are for information only and are subject to change.Oferta wysłana z programu dla biur nieruchomości ASARI CRM () Wypozażenie: meble."
https://www.olx.pl/d/oferta/do-wynajecia-2-pokojowy-apartament-ul-dyrekcyjna-wroclaw-CID3-IDSykI2.html,05.01.2023,Blok,2 pokoje,5,Tak,46.0,3400.0,700.0,Fabryczna,,,False,False,True,False,True,,"Do wynajęcia nowoczesny, 2 pokojowy apartament, o powierzchni 46 m2 w inwestycji Dyrekcyjna 33 we Wrocławiu. Mieszkanie znajduje się na ostatnim 5. piętrze nowego budynku z windą, zorientowane na południowy zachód. W sąsiedztwie centrum handlowego Wroclavia, Dworca Głównego PKP, PKS i w bliskiej odległości od Sky Tower, Uniwersytetu Ekonomicznego i Uniwersyteckiego Szpitalu Klinicznego wraz z wydziałem farmacji.Mieszkanie zostało w tym roku całkowicie odświeżone.  Składa się z: - przedpokoju z wbudowaną szafą - salonu z wyjściem na balkon (szafa, narożnik z funkcja spania)  - kuchni (płyta indukcyjna, okap, piekarnik, lodówka) - sypialni (szafa, łóżko 160x200 cm, wyjście na balkon)- łazienki (zabudowa z ukrytą pralką, prysznic typu walk-in)- balkonu wychodzącego na patio  Opłaty: 3400zł   700 zł czynsz administracyjny, media (wg zużycia) 300zł miejsce postojowe w garażu podziemnym Kaucja w wysokości jednomiesięcznego czynszu  Wynajem bezpośrednio od właściciela Zapraszam do kontaktu"
https://www.olx.pl/d/oferta/pokoje-w-srodmiescie-CID3-IDSxTqM.html,05.01.2023,Kamienica,4 i więcej,2,Tak,257.0,900.0,1.0,Stare Miasto,,,False,False,False,False,False,,"Zapraszam do nowo otwartego hostelu w  sercu Wrocławiu przy ulicy Grabiszyńskiej. Duże przestronne  pokoje 2/3/4/5/6 osobowe.   Wynajem na minimum 1 tydzień. Cena  (brutto) zawiera już wszystkie opłaty eksploatacyjne. 300 zł / tydzień od osoby 900 zł / miesiąc od osoby 2400 zł / miesiąc 2-os pokój Nie pobieramy kaucji. Płatność z góry.  Hostel składa się z 10 oddzielnych , zamykanych pokoi, kuchni, łazienki, holu. W pełni  wyposażone i umeblowane - gotowe do zamieszkania. W każdym pokoju  łóżko, komplet pościeli , lodówka, meble, bezpłatny internet. Możliwość parkowania autem (darmowy parking).   Super dojazd do centrum oraz do fabryk. W pobliżu komunikacja miejska a także wiele marketów: Delikatesy  Centrum,  LIDL, ALDI, Biedronka, Żabka i wiele innych.  Na terenie hostelu obowiązuje całkowity zakaz palenia i picia napojów alkoholowych.  Dla firm  wystawiam fakturę VAT .  Zapraszam do kontaktu!"
https://www.olx.pl/d/oferta/mieszkanie-50-m2-CID3-IDSylXi.html,05.01.2023,Blok,2 pokoje,Parter,Tak,50.0,2500.0,100.0,Psie Pole,,,False,False,False,False,False,,"Mieszkanie na parterze, rozkładowe, 2 pokoje, kuchnia, łazienka i przedpokój. W bloku 2 piętrowym z widokiem na drzewa. Umeblowane i wyposażone w podstawowy sprzęt. Kuchenka, lodówka, pralka.  W okolicy Centrum  Korona, kino, szkoła, przedszkole, przychodnia. Bardzo blisko do przystanku autobusowego. Mieszkanie odnowione. Dodatkowo płatne liczniki wg zużycia."
https://www.olx.pl/d/oferta/kawalerka-przy-dworcu-pkp-centrum-CID3-IDSxYVu.html,05.01.2023,Apartamentowiec,Kawalerka,1,Tak,19.0,2500.0,500.0,Krzyki,,Akceptujemy zwierzęta przed wcześniejszym poinformo,False,False,False,False,False,2800,"Wynajmę kawalerke 19 m Koszt za całość 3000zl Kaucja 2800zl Klimatyzacja, TV, aneks kuchenny, lazienka, kanapa rozkladana. Akceptujemy zwierzęta przed wcześniejszym poinformowaniu. Mieszkanie dostępne od zaraz :) Wystawiamy fakturę"
https://www.olx.pl/d/oferta/doskonala-lokalizacja-przy-sky-tower-CID3-IDSxTUu.html,05.01.2023,Blok,3 pokoje,4,Tak,54.0,3300.0,800.0,Stare Miasto,,,False,False,False,False,False,,"- doskonała lokalizacja,  - pełny rozkład,  to podstawowe atuty nieruchomości zlokalizowanej na ulicy Powstańców Śląskich w sąsiedztwie Sky Tower.  Nieruchomość charakteryzuje się doskonałą lokalizacją i pełnym rozkładem.  Mieszkanie o powierzchni około 61 m2 składa się z:  - kuchni - wyposażonej w podstawowy sprzęt AGD, - 3 niezależnych sypialni, - łazienki z WC. - funkcjonalnego korytarza,  OPŁATY: Czynsz najmu 3 300 zł + opłaty administracyjne około 800 + energia elektryczna i gaz.  Wymagana kaucja w wysokości jednomiesięcznego czynszu najmu wraz z opłatami.  Opłata dla biura: Tak.  Oferta na wyłączność biura Fiesta ZN w ramach zarządzania najmem.  Zapraszam do kontaktu oraz prezentacji mieszkania od poniedziałku do piątku.  Marek Nabiałkowski, telefon: 51*******90"
https://www.olx.pl/d/oferta/kawalerka-przy-dworcu-pkp-CID3-IDSxRQU.html,05.01.2023,Apartamentowiec,Kawalerka,6,Tak,15.0,2000.0,500.0,Stare Miasto,,,False,False,False,False,False,2000,"Wynajmę kawalerke ul Dyrekcyjna 1w budynku starter III. Kawalerka 15m  Aneks kuchenny, telewizor, lazienka plus klimatyzacja.  Koszt za calosc 2500zl bez dodatkowych opłat. Kaucja 2000zl Dostępne od zaraz. Możliwość wystawienia Faktury"
https://www.olx.pl/d/oferta/graniczna-komfortowe-4-pokoje-taras-CID3-IDRXvzY.html,05.01.2023,Apartamentowiec,4 i więcej,Parter,Tak,76.0,4200.0,800.0,Fabryczna,,,False,False,False,True,True,,"- doskonała lokalizacji,  - nowoczesne osiedle, - pełny komfort,  to podstawowe atuty nieruchomości zlokalizowanej przy ulicy Granicznej w okolicy: Wrocław Fashion Outlet na nowym osiedlu budynków wybudowanych w 2015 roku.  Osiedle charakteryzuje się nowoczesną architekturą bardzo dobrą infrastrukturą i doskonałą lokalizacją.  Mieszkanie o powierzchni około 65 m2 w doskonałym rozkładzie spełnia wszystkie wymogi nowoczesnego apartamentu.  Składa się z:  - salonu z aneksem kuchennym z wyjściem na taras - mały ogródek. Aneks kuchenny wyposażony w lodówkę z zamrażarką, mikrofalówkę, zmywarkę płytę indukcyjną, okap itp. - 3 niezależnych sypialni częściowo umeblowanych - przedpokoju z wbudowaną szafą.  Dodatkowe informacje: - woda oraz ogrzewanie z sieci miejskiej  OPŁATY: Czynsz najmu 4200 zł + opłaty administracyjne ok. 800 zł + energia elektryczna.  Wymagana kaucja w wysokości jednomiesięcznego czynszu najmu wraz z opłatami.  Oferta na wyłączność biura Fiesta ZN w ramach zarządzania najmem.  Zapraszam do kontaktu oraz prezentacji mieszkania od poniedziałku do piątku.  Marek Nabiałkowski, telefon: 51*******90"
https://www.olx.pl/d/oferta/kawalerka-przy-dworcu-glownym-pkp-CID3-IDSxY0t.html,05.01.2023,Apartamentowiec,Kawalerka,2,Tak,17.0,2250.0,500.0,Stare Miasto,Dyrekcyjnej 1,,False,False,False,False,False,2500,"Cena za calosc 2750zl bez dodatkowych opłat. Kaucja zwrotna 2500zl. Mieszkanie znajduje się na ulicy Dyrekcyjnej 1. Do dyspozycji TV, aneks kuchenny, klimatyzacja, łazienka oraz pojemne szafy. Łóżko jest podwójne. Możliwy wynajem od zaraz."
https://www.otodom.pl/pl/oferta/2-pokoje-40m2-okolice-magnolii-wysoki-standard-ID45euz.html,05.01.2023,apartamentowiec,2,5,True,40.0,2900.0,,ul. Małopanewska,,Nie akceptowane zwierzęta oraz palenie papierosów.,False,False,True,True,True,4000,"2-pokojowe mieszkanie na piątym piętrze (ostatnia kondygnacja, winda) w nowym budownictwie.  Mieszkanie wykończone w wysokim standardzie, bardzo klimatyczne.  Kompletnie wyposażone w nowe meble (2 szafy, rozkładana, wygodna sofa, komoda, szafki, meble kuchenne, łóżko w sypialni) oraz sprzęty RTV i AGD: 50-calowy TV, lodówka, zmywarka i pralko-suszarka w zabudowie, piekarnik, płyta indukcyjna, ekspres do kawy, odkurzacz, żelazko.   Mieszkanie składa się z:   Przestronnego salonu z aneksem kuchennym o powierzchni 22 m2 Sypialni o powierzchni 9,5 m2 Łazienki o powierzchni 4,5 m2 z kabiną prysznicową Przedpokoju o powierzchni 4 m2 Dużego balkonu z widokiem na zachód o powierzchni 11 m2 (zestaw mebli balkonowych)   Idealna lokalizacja z dogodnym dojazdem do centrum miasta. Do przystanku tramwajowego/autobusowego ok. 100 m., centrum handlowe Magnolia - ok. 200 m.  Możliwość wynajęcia miejsca parkingowego w garażu podziemnym z windą - cena do negocjacji.  Umowa na czas określony z 3-miesięcznym okresem wypowiedzenia w formie umowy najmu okazjonalnego. Konieczne zawarcie umowy OC najemcy (szacunkowy koszt od 100 do 250 zł na rok).  Mieszkanie przeznaczone dla maksymalnie 2 osób dorosłych. Nie akceptowane zwierzęta oraz palenie papierosów.  Wynajem - 2900 zł za miesiąc Opłaty eksploatacyjne - 800 zł za miesiąc (w tym czynsz administracyjny, ogrzewanie, woda, prąd, internet, TV) Kaucja zwrotna 4000 zł.  Mieszkanie jest moje, wynajmuję bez pośredników i bez dodatkowych opłat, które pobierają agencje nieruchomości.  Mieszkanie jest dostępne do wprowadzenia od 8.01.2023.  Kontakt - 603 758 952  Nie jestem zainteresowana kontaktem ze strony Pośredników oraz Biur Nieruchomości. Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka."
https://www.otodom.pl/pl/oferta/wroclaw-centrum-3-pokoje-widok-na-ostrowparking-ID42eTQ.html,05.01.2023,apartamentowiec,3,5,True,57.0,3650.0,,ul. Bolesława Drobnera,,Sorry ale nie dla zwierząt.,False,False,True,True,False,"60, 3.650","Polish/English  Wrocław Centrum, 3 pokojowe w nowym budynku, winda, parking w cenie, 10 min do Rynku  świetna lokalizacja, pierwszy wynajem    Nowoczesne, świeżo odnowione mieszkanie 3 pokojowe w nowym budynku, 10 min od Rynku w Centrum Wrocławia (3 pokoje, kuchnia, łazienka, balkon,  57m)  media miejskie, kilka minut od Ostrowa Tumskiego z pięknym widokiem na Odrę, 5 piętro z windą , z balkonem,   Mieszkanie w bardzo dobrym standardzie znajduje się w centrum miasta, tuż przy Ostrowie Tumskim z widokiem na Odrę,  3 pokoje z kuchnią z balkonem, umeblowane, wyposażone w nowy sprzęt AGD (zmywarka, lodówka, kuchenka gazowa, pralka) TV. Bardzo atrakcyjna lokalizacja – bardzo dobra komunikacja z całym miastem ( autobusy i tramwaje).  W cenie wynajmu - dostęp do zamknietego parkingu dla mieszkańców  (w tym rejonie Wrocławia są ogromne problem z parkowaniem na ulicy),  W bliskim sąsiedztwie zielone tereny spacerowe , trasy rowerowe nad Odrą. Do Ostrowa Tumskiego i Katedry spacerem kilka minut , Ogród Botaniczny 7 min. Wokół restauracje, kafejki, sklepy, bank, bankomat, Biedronka , punkty usługowe, szkoła, przedszkole, uczelnie.  Cena 3.650 zł plus opłaty (czynsz 720zł w tym CO, media miejskie,  dodatkowo prąd i gaz wg. zużycia, internet 60zł) , kaucja w wyskości 3.650zł  Sorry ale nie dla studentów. Sorry ale nie dla zwierząt.   English  Details of the announcement:   Rent - PLN 3.650 plus additionally: PLN 720 for the community   Deposit: PLN 3.650     Internet: 60 PLN   Area: 57 m²   Number of rooms: 3   Type of building: apartment building (construction from 2003)   Floor: 5 (an elevator)   Building material: brick   Windows: plastic   Heating: Yes (from city)   Finishing state: for living   Available from: 2022-12-20   Description Wrocław Centrum, 3-room in a new building, elevator, parking lot, 10 minutes to the Market Square, great location.   A modern, newly renovated 3-room apartment in a new building, 10 minutes from the Market Square in the center of Wrocław (3 rooms, kitchen, bathroom, balcony, 57m) city media, a few minutes from Ostrów Tumski with a beautiful view of the Oder, 5th floor with elevator, with balcony,   The apartment of a very good standard is located in the city center, next to Ostrów Tumski with a view of the Oder, 3 rooms with a kitchen with a balcony, furnished, equipped with new household appliances (dishwasher, fridge, gas cooker, washing machine) TV. Very attractive location - very good communication with the entire city (buses and trams).   Included in the rental price - access to a closed parking lot for residents (in this part of Wrocław there is a huge problem with parking on the street),   In close proximity, green walking areas, bicycle routes along the Odra River. A few minutes walk to Ostrów Tumski and the Cathedral, the Botanical Garden 7 min.   Around there are restaurants, cafes, shops, a bank, an ATM, Biedronka, service points, schools, kindergartens, universities.   There is:  Washing Machine Fridge Furniture Oven Stove TV Washing machine Alarm system Security doors / windows Intercom  Balcony parking space Elevator      Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka."
